symbol,datetime_utc,funding_rate,mark_price,open_interest,open_interest_value
SOLUSDT,2020-10-04 16:00:00,0.0001,,,
SOLUSDT,2020-10-05 00:00:00,0.0001,,,
SOLUSDT,2020-10-05 08:00:00,0.0001,,,
SOLUSDT,2020-10-05 16:00:00,0.0001,,,
SOLUSDT,2020-10-06 00:00:00,0.0001,,,
SOLUSDT,2020-10-06 08:00:00,0.0001,,,
SOLUSDT,2020-10-06 16:00:00,0.0001,,,
SOLUSDT,2020-10-07 00:00:00,0.0001,,,
SOLUSDT,2020-10-07 08:00:00,0.0001,,,
SOLUSDT,2020-10-07 16:00:00,0.0001,,,
SOLUSDT,2020-10-08 00:00:00,0.0001,,,
SOLUSDT,2020-10-08 08:00:00,0.0001,,,
SOLUSDT,2020-10-08 16:00:00,0.0001,,,
SOLUSDT,2020-10-09 00:00:00,0.0001,,,
SOLUSDT,2020-10-09 08:00:00,0.0001,,,
SOLUSDT,2020-10-09 16:00:00,0.0001,,,
SOLUSDT,2020-10-10 00:00:00,0.0001,,,
SOLUSDT,2020-10-10 08:00:00,0.00028914,,,
SOLUSDT,2020-10-10 16:00:00,0.00019105,,,
SOLUSDT,2020-10-11 00:00:00,0.00070989,,,
SOLUSDT,2020-10-11 08:00:00,0.0001,,,
SOLUSDT,2020-10-11 16:00:00,0.0001,,,
SOLUSDT,2020-10-12 00:00:00,0.0001,,,
SOLUSDT,2020-10-12 08:00:00,0.00022458,,,
SOLUSDT,2020-10-12 16:00:00,0.0001,,,
SOLUSDT,2020-10-13 00:00:00,0.0001,,,
SOLUSDT,2020-10-13 08:00:00,0.0001,,,
SOLUSDT,2020-10-13 16:00:00,0.00017596,,,
SOLUSDT,2020-10-14 00:00:00,0.0001,,,
SOLUSDT,2020-10-14 08:00:00,0.0001,,,
SOLUSDT,2020-10-14 16:00:00,0.00028415,,,
SOLUSDT,2020-10-15 00:00:00,0.0001,,,
SOLUSDT,2020-10-15 08:00:00,0.0001,,,
SOLUSDT,2020-10-15 16:00:00,0.0001,,,
SOLUSDT,2020-10-16 00:00:00,0.0001,,,
SOLUSDT,2020-10-16 08:00:00,0.0001,,,
SOLUSDT,2020-10-16 16:00:00,0.0001,,,
SOLUSDT,2020-10-17 00:00:00,0.0001,,,
SOLUSDT,2020-10-17 08:00:00,0.0001,,,
SOLUSDT,2020-10-17 16:00:00,0.0001,,,
SOLUSDT,2020-10-18 00:00:00,0.0001,,,
SOLUSDT,2020-10-18 08:00:00,0.0001,,,
SOLUSDT,2020-10-18 16:00:00,0.0001,,,
SOLUSDT,2020-10-19 00:00:00,0.0001,,,
SOLUSDT,2020-10-19 08:00:00,0.0001,,,
SOLUSDT,2020-10-19 16:00:00,0.0001,,,
SOLUSDT,2020-10-20 00:00:00,0.0001,,,
SOLUSDT,2020-10-20 08:00:00,0.0001,,,
SOLUSDT,2020-10-20 16:00:00,0.0001,,,
SOLUSDT,2020-10-21 00:00:00,0.0001,,,
SOLUSDT,2020-10-21 08:00:00,0.0001,,,
SOLUSDT,2020-10-21 16:00:00,0.0001,,,
SOLUSDT,2020-10-22 00:00:00,0.00035786,,,
SOLUSDT,2020-10-22 08:00:00,0.0001,,,
SOLUSDT,2020-10-22 16:00:00,0.0001,,,
SOLUSDT,2020-10-23 00:00:00,0.0001,,,
SOLUSDT,2020-10-23 08:00:00,0.00019126,,,
SOLUSDT,2020-10-23 16:00:00,0.00035682,,,
SOLUSDT,2020-10-24 00:00:00,0.0005586,,,
SOLUSDT,2020-10-24 08:00:00,0.0001,,,
SOLUSDT,2020-10-24 16:00:00,0.0008903,,,
SOLUSDT,2020-10-25 00:00:00,0.00059139,,,
SOLUSDT,2020-10-25 08:00:00,0.00027335,,,
SOLUSDT,2020-10-25 16:00:00,0.0001986,,,
SOLUSDT,2020-10-26 00:00:00,0.0001,,,
SOLUSDT,2020-10-26 08:00:00,0.0001,,,
SOLUSDT,2020-10-26 16:00:00,0.0001,,,
SOLUSDT,2020-10-27 00:00:00,0.0001,,,
SOLUSDT,2020-10-27 08:00:00,0.0001,,,
SOLUSDT,2020-10-27 16:00:00,0.0001,,,
SOLUSDT,2020-10-28 00:00:00,0.0001,,,
SOLUSDT,2020-10-28 08:00:00,0.0001,,,
SOLUSDT,2020-10-28 16:00:00,0.0001,,,
SOLUSDT,2020-10-29 00:00:00,0.0001,,,
SOLUSDT,2020-10-29 08:00:00,0.0001,,,
SOLUSDT,2020-10-29 16:00:00,0.0001,,,
SOLUSDT,2020-10-30 00:00:00,0.0001,,,
SOLUSDT,2020-10-30 08:00:00,0.0001,,,
SOLUSDT,2020-10-30 16:00:00,-2.73e-06,,,
SOLUSDT,2020-10-31 00:00:00,-0.00062124,,,
SOLUSDT,2020-10-31 08:00:00,4.476e-05,,,
SOLUSDT,2020-10-31 16:00:00,-0.00035502,,,
SOLUSDT,2020-11-01 00:00:00,-0.0014979,,,
SOLUSDT,2020-11-01 08:00:00,0.0001,,,
SOLUSDT,2020-11-01 16:00:00,0.0001,,,
SOLUSDT,2020-11-02 00:00:00,0.0001,,,
SOLUSDT,2020-11-02 08:00:00,0.0001,,,
SOLUSDT,2020-11-02 16:00:00,0.0001,,,
SOLUSDT,2020-11-03 00:00:00,0.0001,,,
SOLUSDT,2020-11-03 08:00:00,0.0001,,,
SOLUSDT,2020-11-03 16:00:00,0.0001,,,
SOLUSDT,2020-11-04 00:00:00,0.0001,,,
SOLUSDT,2020-11-04 08:00:00,0.0001,,,
SOLUSDT,2020-11-04 16:00:00,0.0001,,,
SOLUSDT,2020-11-05 00:00:00,0.0001,,,
SOLUSDT,2020-11-05 08:00:00,0.0001,,,
SOLUSDT,2020-11-05 16:00:00,0.0001,,,
SOLUSDT,2020-11-06 00:00:00,0.0001,,,
SOLUSDT,2020-11-06 08:00:00,0.0001,,,
SOLUSDT,2020-11-06 16:00:00,-0.0001338,,,
SOLUSDT,2020-11-07 00:00:00,-0.00163209,,,
SOLUSDT,2020-11-07 08:00:00,0.0001,,,
SOLUSDT,2020-11-07 16:00:00,0.00037936,,,
SOLUSDT,2020-11-08 00:00:00,0.0001,,,
SOLUSDT,2020-11-08 08:00:00,0.0001,,,
SOLUSDT,2020-11-08 16:00:00,0.00010028,,,
SOLUSDT,2020-11-09 00:00:00,0.00027346,,,
SOLUSDT,2020-11-09 08:00:00,0.0001,,,
SOLUSDT,2020-11-09 16:00:00,0.0001,,,
SOLUSDT,2020-11-10 00:00:00,0.0001,,,
SOLUSDT,2020-11-10 08:00:00,0.00036412,,,
SOLUSDT,2020-11-10 16:00:00,0.0001,,,
SOLUSDT,2020-11-11 00:00:00,0.0001,,,
SOLUSDT,2020-11-11 08:00:00,0.00026794,,,
SOLUSDT,2020-11-11 16:00:00,0.00018849,,,
SOLUSDT,2020-11-12 00:00:00,0.0001,,,
SOLUSDT,2020-11-12 08:00:00,0.0001,,,
SOLUSDT,2020-11-12 16:00:00,0.0001,,,
SOLUSDT,2020-11-13 00:00:00,0.0001,,,
SOLUSDT,2020-11-13 08:00:00,0.0001,,,
SOLUSDT,2020-11-13 16:00:00,0.0001,,,
SOLUSDT,2020-11-14 00:00:00,0.0001,,,
SOLUSDT,2020-11-14 08:00:00,0.0001,,,
SOLUSDT,2020-11-14 16:00:00,0.0001,,,
SOLUSDT,2020-11-15 00:00:00,0.0001,,,
SOLUSDT,2020-11-15 08:00:00,0.0001,,,
SOLUSDT,2020-11-15 16:00:00,0.00024228,,,
SOLUSDT,2020-11-16 00:00:00,0.0001,,,
SOLUSDT,2020-11-16 08:00:00,0.0001,,,
SOLUSDT,2020-11-16 16:00:00,0.0001,,,
SOLUSDT,2020-11-17 00:00:00,0.0001,,,
SOLUSDT,2020-11-17 08:00:00,0.00055062,,,
SOLUSDT,2020-11-17 16:00:00,0.0003889,,,
SOLUSDT,2020-11-18 00:00:00,0.00129737,,,
SOLUSDT,2020-11-18 08:00:00,0.00033069,,,
SOLUSDT,2020-11-18 16:00:00,2.149e-05,,,
SOLUSDT,2020-11-19 00:00:00,0.0001,,,
SOLUSDT,2026-02-17 16:00:00,-0.00012454,83.76,,
SOLUSDT,2026-02-18 00:00:00,-9.696e-05,85.03,,
SOLUSDT,2026-02-18 08:00:00,-3.984e-05,85.22,,
SOLUSDT,2026-02-18 16:00:00,-0.0002287,82.95751549,,
SOLUSDT,2026-02-19 00:00:00,-0.00012426,81.54887179,,
SOLUSDT,2026-02-19 08:00:00,-0.00012365,82.35328832,,
SOLUSDT,2026-02-19 16:00:00,3.106e-05,80.58635694,,
SOLUSDT,2026-02-20 00:00:00,2.253e-05,82.46,,
SOLUSDT,2026-02-20 08:00:00,-9.514e-05,83.39413085,,
SOLUSDT,2026-02-20 16:00:00,3.03e-06,84.33,,
SOLUSDT,2026-02-21 00:00:00,5.856e-05,84.62,,
SOLUSDT,2026-02-21 08:00:00,-9.185e-05,84.18,,
SOLUSDT,2026-02-21 16:00:00,-6.16e-06,86.52,,
SOLUSDT,2026-02-22 00:00:00,-5.057e-05,85.13,,
SOLUSDT,2026-02-22 08:00:00,-0.00010584,85.19257546,,
SOLUSDT,2026-02-22 16:00:00,-6.575e-05,83.45453353,,
SOLUSDT,2026-02-23 00:00:00,-7.447e-05,82.75,,
SOLUSDT,2026-02-23 08:00:00,-0.00053535,79.3336457,,
SOLUSDT,2026-02-23 16:00:00,-0.00014788,79.37381545,,
SOLUSDT,2026-02-24 00:00:00,-4.143e-05,77.87,,
SOLUSDT,2026-02-24 08:00:00,-7.491e-05,76.81006723,,
SOLUSDT,2026-02-24 16:00:00,-5.768e-05,77.25,,
SOLUSDT,2026-02-25 00:00:00,-0.00017258,78.9,,
SOLUSDT,2026-02-25 08:00:00,6.827e-05,82.14389088,,
SOLUSDT,2026-02-25 16:00:00,6.24e-05,85.9523839,,
SOLUSDT,2026-02-26 00:00:00,0.0001,88.01403517,,
SOLUSDT,2026-02-26 08:00:00,1.584e-05,87.20168246,,
SOLUSDT,2026-02-26 16:00:00,-6.714e-05,86.51,,
SOLUSDT,2026-02-27 00:00:00,-2.35e-06,85.87,,
SOLUSDT,2026-02-27 08:00:00,-8.411e-05,87.27350697,,
SOLUSDT,2026-02-27 16:00:00,-0.00018881,82.64,,
SOLUSDT,2026-02-28 00:00:00,5.04e-06,81.8,,
SOLUSDT,2026-02-28 08:00:00,-0.00020116,78.66,,
SOLUSDT,2026-02-28 16:00:00,-0.00022315,80.86754461,,
SOLUSDT,2026-03-01 00:00:00,-4.585e-05,84.30664941,,
SOLUSDT,2026-03-01 08:00:00,0.0001,86.58,,
SOLUSDT,2026-03-01 16:00:00,5.377e-05,85.61,,
SOLUSDT,2026-03-02 00:00:00,2.413e-05,83.55,,
SOLUSDT,2026-03-02 08:00:00,-8.58e-05,82.9,,
SOLUSDT,2026-03-02 16:00:00,-1.424e-05,88.75543251,,
SOLUSDT,2026-03-03 00:00:00,-3.622e-05,86.6,,
SOLUSDT,2026-03-03 08:00:00,-6.186e-05,85.53754436,,
SOLUSDT,2026-03-03 16:00:00,-0.00014862,84.99,,
SOLUSDT,2026-03-04 00:00:00,3.07e-06,86.92585871,,
SOLUSDT,2026-03-04 08:00:00,1.145e-05,87.40688987,,
SOLUSDT,2026-03-04 16:00:00,2.4e-05,92.89,,
SOLUSDT,2026-03-05 00:00:00,5.985e-05,90.82713925,,
SOLUSDT,2026-03-05 08:00:00,-7.723e-05,90.10216298,,
SOLUSDT,2026-03-05 16:00:00,-0.00011105,89.55668754,,
SOLUSDT,2026-03-06 00:00:00,6.362e-05,88.7283653,,
SOLUSDT,2026-03-06 08:00:00,-7.936e-05,88.65,,
SOLUSDT,2026-03-06 16:00:00,-0.00013058,84.57942747,,
SOLUSDT,2026-03-07 00:00:00,-6.121e-05,84.65169316,,
SOLUSDT,2026-03-07 08:00:00,2.98e-06,84.27,,
SOLUSDT,2026-03-07 16:00:00,-0.00012228,83.69,,
SOLUSDT,2026-03-08 00:00:00,-0.00010523,83.16471608,,
SOLUSDT,2026-03-08 08:00:00,-0.00016925,82.90461995,,
SOLUSDT,2026-03-08 16:00:00,-0.00019962,82.01088821,,
SOLUSDT,2026-03-09 00:00:00,-0.00010144,81.57,,
SOLUSDT,2026-03-09 08:00:00,-8.215e-05,83.11,,
SOLUSDT,2026-03-09 16:00:00,-1.812e-05,85.01042437,,
SOLUSDT,2026-03-10 00:00:00,3.046e-05,84.91693406,,
SOLUSDT,2026-03-10 08:00:00,6.257e-05,86.66075123,,
SOLUSDT,2026-03-10 16:00:00,-1.909e-05,88.31,,
SOLUSDT,2026-03-11 00:00:00,6.61e-06,85.83,,
SOLUSDT,2026-03-11 08:00:00,-9.673e-05,85.39,,
SOLUSDT,2026-03-11 16:00:00,-0.00010183,85.37,,
SOLUSDT,2026-03-12 00:00:00,4.554e-05,86.53,,
SOLUSDT,2026-03-12 08:00:00,-0.00016439,85.78,,
SOLUSDT,2026-03-12 16:00:00,-3.63e-06,86.53,,
SOLUSDT,2026-03-13 00:00:00,7.234e-05,86.8,,
SOLUSDT,2026-03-13 08:00:00,7.241e-05,88.63,,
SOLUSDT,2026-03-13 16:00:00,9.095e-05,89.42798954,,
SOLUSDT,2026-03-14 00:00:00,-2.65e-05,88.12,,
SOLUSDT,2026-03-14 08:00:00,-6.738e-05,87.28263723,,
SOLUSDT,2026-03-14 16:00:00,-9.915e-05,86.68,,
SOLUSDT,2026-03-15 00:00:00,-0.00010764,88.0,,
SOLUSDT,2026-03-15 08:00:00,-5.506e-05,88.181874,,
SOLUSDT,2026-03-15 16:00:00,1.663e-05,87.86,,
SOLUSDT,2026-03-16 00:00:00,9.583e-05,92.29,,
SOLUSDT,2026-03-16 08:00:00,0.0001,93.54,,
SOLUSDT,2026-03-16 16:00:00,5.241e-05,93.14,,
SOLUSDT,2026-03-17 00:00:00,8.675e-05,96.15546577,,
SOLUSDT,2026-03-17 08:00:00,4.97e-06,94.38,,
SOLUSDT,2026-03-17 16:00:00,-1.43e-05,93.77,,
SOLUSDT,2026-03-18 00:00:00,-8.83e-06,94.57,,
SOLUSDT,2026-03-18 08:00:00,-4.951e-05,93.89326824,,
SOLUSDT,2026-03-18 16:00:00,-6.465e-05,89.31735445,,
SOLUSDT,2026-03-19 00:00:00,-0.00010064,90.03196863,,
SOLUSDT,2026-03-19 08:00:00,-1.65e-06,89.38274806,,
SOLUSDT,2026-03-19 16:00:00,-3.8e-06,87.57162408,,
SOLUSDT,2026-03-20 00:00:00,3.87e-06,88.85,,
SOLUSDT,2026-03-20 08:00:00,-4.929e-05,89.32032084,,
SOLUSDT,2026-03-20 16:00:00,-6.064e-05,88.9143686,,
SOLUSDT,2026-03-21 00:00:00,2.431e-05,89.81,,
SOLUSDT,2026-03-21 08:00:00,-1.16e-05,90.09,,
SOLUSDT,2026-03-21 16:00:00,-0.00012136,89.78,,
SOLUSDT,2026-03-22 00:00:00,-0.00012994,87.51,,
SOLUSDT,2026-03-22 08:00:00,-0.00013452,87.65,,
SOLUSDT,2026-03-22 16:00:00,-0.00012882,87.52921056,,
SOLUSDT,2026-03-23 00:00:00,-6.305e-05,86.17476311,,
SOLUSDT,2026-03-23 08:00:00,-1.921e-05,85.93,,
SOLUSDT,2026-03-23 16:00:00,4.974e-05,89.91,,
SOLUSDT,2026-03-24 00:00:00,0.0001,91.4,,
SOLUSDT,2026-03-24 08:00:00,2.758e-05,91.7,,
SOLUSDT,2026-03-24 16:00:00,-0.00011027,89.69,,
SOLUSDT,2026-03-25 00:00:00,-4.578e-05,90.75217934,,
SOLUSDT,2026-03-25 08:00:00,6.687e-05,91.78,8617408.83,790868431.7237859
SOLUSDT,2026-03-25 16:00:00,9.615e-05,91.73664664,8729809.69,800842236.2120042
SOLUSDT,2026-03-26 00:00:00,8.033e-05,91.65490413,8553460.47,784010186.6802
SOLUSDT,2026-03-26 08:00:00,-0.00019611,89.04,8855059.79,788543074.2995
SOLUSDT,2026-03-26 16:00:00,-0.00022349,87.47489853,9138446.78,799360927.5690128
SOLUSDT,2026-03-27 00:00:00,-0.00022517,86.47056766,9401693.36,812969306.856511
SOLUSDT,2026-03-27 08:00:00,-0.00019053,85.86,9571481.81,821807428.2066
SOLUSDT,2026-03-27 16:00:00,-0.0003981,83.25108506,9606113.0,799736074.4902976
SOLUSDT,2026-03-28 00:00:00,-0.00028259,83.04,9651011.44,801439332.4382179
SOLUSDT,2026-03-28 08:00:00,-0.00021298,83.55,9781533.2,817165236.5239419
SOLUSDT,2026-03-28 16:00:00,-0.00016926,83.75,9892485.74,828495680.725
SOLUSDT,2026-03-29 00:00:00,-0.00030226,82.01985075,9812292.48,804862914.0778497
SOLUSDT,2026-03-29 08:00:00,-0.00023173,82.39926748,10053880.77,828464480.1454445
SOLUSDT,2026-03-29 16:00:00,-0.00014871,81.75,10358370.86,846805262.3632598
SOLUSDT,2026-03-30 00:00:00,-0.00027324,81.33633904,10171853.7,827480298.495
SOLUSDT,2026-03-30 08:00:00,-7.1e-06,83.98,10183583.82,855217369.2036
SOLUSDT,2026-03-30 16:00:00,-1.962e-05,84.46,9972972.92,842317292.8232
SOLUSDT,2026-03-31 00:00:00,-8.653e-05,82.51,9538689.77,787037292.9227
SOLUSDT,2026-03-31 08:00:00,3.994e-05,83.06,9544204.36,792741614.1416
SOLUSDT,2026-03-31 16:00:00,-0.0001383,80.82,9902165.43,800293010.0526
SOLUSDT,2026-04-01 00:00:00,1.608e-05,83.15,9584153.66,796922376.829
SOLUSDT,2026-04-01 08:00:00,-6.42e-06,83.8,9448049.44,791746543.072
SOLUSDT,2026-04-01 16:00:00,-1.877e-05,83.58217839,9437410.33,788873129.4847
SOLUSDT,2026-04-02 00:00:00,1.042e-05,81.14392049,9257682.15,751214576.4021803
SOLUSDT,2026-04-02 08:00:00,-0.00023581,79.59,9909243.69,788679763.775165
SOLUSDT,2026-04-02 16:00:00,-6.199e-05,79.01,10064428.98,795089889.42
SOLUSDT,2026-04-03 00:00:00,-6.8e-06,78.91,10001566.71,789056013.8297639
SOLUSDT,2026-04-03 08:00:00,-2.576e-05,79.9,9959038.38,795527985.7944
SOLUSDT,2026-04-03 16:00:00,4.323e-05,80.29,10020526.49,804648277.147
SOLUSDT,2026-04-04 00:00:00,-4.223e-05,80.35,9964121.04,800617125.564
SOLUSDT,2026-04-04 08:00:00,-7.014e-05,80.27348478,9872408.96,792458267.2192
SOLUSDT,2026-04-04 16:00:00,-3.973e-05,81.06,9486591.47,768955092.8355051
SOLUSDT,2026-04-05 00:00:00,-4.086e-05,80.8,9696596.48,783484995.584
SOLUSDT,2026-04-05 08:00:00,-9.381e-05,79.55921111,9644759.64,767349427.9411473
SOLUSDT,2026-04-05 16:00:00,-7.917e-05,79.55126527,9736622.25,774645666.21
SOLUSDT,2026-04-06 00:00:00,-1.272e-05,81.86,9593424.37,785317718.9282
SOLUSDT,2026-04-06 08:00:00,7.896e-05,81.76929809,9569249.89,782477563.5053
SOLUSDT,2026-04-06 16:00:00,-1.845e-05,82.24818036,9545622.8,785127475.3
SOLUSDT,2026-04-07 00:00:00,-0.00010287,79.98,9455399.12,756189856.0647814
SOLUSDT,2026-04-07 08:00:00,-0.00021212,79.81364852,9636143.05,769094868.2882419
SOLUSDT,2026-04-07 16:00:00,-6.822e-05,78.82883087,9733157.71,767213799.3146158
SOLUSDT,2026-04-08 00:00:00,0.0001,85.53,9183309.25,785670309.4549786
SOLUSDT,2026-04-08 08:00:00,0.0001,84.48095139,9213944.0,778393989.12
SOLUSDT,2026-04-08 16:00:00,0.0001,83.30147361,8896079.3,741058082.9753939
SOLUSDT,2026-04-09 00:00:00,4.258e-05,82.52476453,8810137.69,727085105.5573505
SOLUSDT,2026-04-09 08:00:00,-1.292e-05,82.24227732,8878656.45,730177765.0379046
SOLUSDT,2026-04-09 16:00:00,2.462e-05,83.7,8765576.0,733678711.2
SOLUSDT,2026-04-10 00:00:00,0.0001,83.28958469,8629854.69,718866895.677
SOLUSDT,2026-04-10 08:00:00,1e-06,82.92255636,8575601.75,711088897.11
SOLUSDT,2026-04-10 16:00:00,8.338e-05,84.2,8684095.99,731010278.3482311
SOLUSDT,2026-04-11 00:00:00,4.33e-05,84.78462873,8685053.53,736347318.7351881
SOLUSDT,2026-04-11 08:00:00,-1.872e-05,84.22717811,8740492.29,736211665.5867
SOLUSDT,2026-04-11 16:00:00,-1.22e-05,84.63,8694258.05,735795058.7715
SOLUSDT,2026-04-12 00:00:00,0.0001,84.89158292,8934055.51,758424530.0416654
SOLUSDT,2026-04-12 08:00:00,-0.00011509,82.23,8791330.81,722949778.7569742
SOLUSDT,2026-04-12 16:00:00,-6.761e-05,81.55,8866892.4,723040891.8572667
SOLUSDT,2026-04-13 00:00:00,3.827e-05,81.48,8652025.51,705053558.8099
SOLUSDT,2026-04-13 08:00:00,-9.36e-06,82.13,8782010.56,721266527.2928
SOLUSDT,2026-04-13 16:00:00,0.0001,82.63,8875136.41,733352521.5583
SOLUSDT,2026-04-14 00:00:00,0.0001,86.5,9336397.47,807544969.8658096
SOLUSDT,2026-04-14 08:00:00,0.0001,85.86,9473861.2,813520461.244
SOLUSDT,2026-04-14 16:00:00,0.0001,85.93,9572922.85,822505531.272
SOLUSDT,2026-04-15 00:00:00,1.64e-06,83.66985558,9424162.9,788523077.7560955
SOLUSDT,2026-04-15 08:00:00,-9.128e-05,82.88,9574467.85,793536326.184487
SOLUSDT,2026-04-15 16:00:00,-2.279e-05,83.9737382,9556332.77,802540826.0246
SOLUSDT,2026-04-16 00:00:00,0.0001,84.86,9420592.0,799337231.2
SOLUSDT,2026-04-16 08:00:00,0.0001,85.15450625,9450007.33,804704745.4794058
SOLUSDT,2026-04-16 16:00:00,7.305e-05,86.58,9526324.08,824803202.2728496
SOLUSDT,2026-04-17 00:00:00,0.0001,89.03,10585444.33,942422108.6999
SOLUSDT,2026-04-17 08:00:00,3.085e-05,88.1,10420238.1,917918774.229
SOLUSDT,2026-04-17 16:00:00,1.016e-05,89.90243676,9828067.92,883641586.6872
SOLUSDT,2026-04-18 00:00:00,2.64e-06,88.71505425,9682127.57,859008551.5479481
SOLUSDT,2026-04-18 08:00:00,-8.193e-05,88.39671365,9583371.72,847170060.048
SOLUSDT,2026-04-18 16:00:00,-7.993e-05,86.70366441,9434285.57,817993126.4412937
SOLUSDT,2026-04-19 00:00:00,-6.547e-05,86.11,9187162.83,790898358.8253318
SOLUSDT,2026-04-19 08:00:00,-9.117e-05,84.82380593,9250585.71,784669136.8738762
SOLUSDT,2026-04-19 16:00:00,-7.527e-05,86.31197204,9094218.5,784921998.735
SOLUSDT,2026-04-20 00:00:00,-8.585e-05,83.41,9221068.05,768958629.5310422
SOLUSDT,2026-04-20 08:00:00,-1.265e-05,84.7,9076563.89,768784961.483
SOLUSDT,2026-04-20 16:00:00,4.88e-05,85.82888647,9163538.31,786506493.1473
SOLUSDT,2026-04-21 00:00:00,8.917e-05,85.24610624,9181759.48,782740720.0000631
SOLUSDT,2026-04-21 08:00:00,2.729e-05,85.65,9258117.43,792957757.8795
SOLUSDT,2026-04-21 16:00:00,-7.3e-07,86.0,9354936.32,804516399.8803984
SOLUSDT,2026-04-22 00:00:00,6.371e-05,86.0,9350992.45,804185350.7
SOLUSDT,2026-04-22 08:00:00,0.0001,88.03076525,9369961.87,824837880.4049425
SOLUSDT,2026-04-22 16:00:00,0.0001,88.1342457,9565766.72,843126678.7008
SOLUSDT,2026-04-23 00:00:00,8.553e-05,86.83162359,9453994.33,820889200.474156
SOLUSDT,2026-04-23 08:00:00,-4.21e-05,85.86,9389716.04,806201019.1944
SOLUSDT,2026-04-23 16:00:00,1.908e-05,86.30817354,9461333.8,816607720.278
SOLUSDT,2026-04-24 00:00:00,-7.719e-05,86.08,9251906.5,796404111.52
SOLUSDT,2026-04-24 08:00:00,-2.981e-05,85.45,9280851.8,793061764.7459656
SOLUSDT,2026-04-24 16:00:00,-5.314e-05,86.47899113,9190374.96,794724146.7097701
SOLUSDT,2026-04-25 00:00:00,5.235e-05,86.13327371,9127684.8,786197373.2170066
